FSC,NIIN,Nomenclature,part_number,cage_code,UI,Unit_Price,dss_weight,dss_cube,unit_pack_weight,unit_pack_cube,Imputed
5310,005432410,"WASHER,LOCK","22030-004, 5310PL1368935, 1355ADX, NASM35338-40, MS35338-59, 5310PL1724142, 4198010-3, 5310PL0846710, FFW84, 10163823, 93611632, 530-4LGSS, 0716830, 131043, 7-950-040050, 1807-0400, 911C207-3, LW04LGSS, 4198010-003, MS35338-21, MS35338-40, 43W6335-10, 801161, 10965048, 21176-00602, C10293-0002-0001, AN935-4, 2AA279, WA5-2CA, 5310005432410, 704461-004, 14A5C9, FF-W-84CLASSAST YLE1N04CAD, MS35649-242, MS35337-21, 041-0107-22-24, MS35337-40, 210-0054-00, MS51958-15, 502-002, MS3538-40, 1355, JHP42-123, 44920425-01, 8032-0500, 4197900-9, 3914-0040, HC799G04M, 23MS35338-40, 0-383-700-14 PIECE 117, LYC503-40, 503/4/04022/003","D9853, 9009H, 1VN02, 96906, 15090, 81348, 80205, 55972, A486G, 11939, 28638, S3002, 80195, 12361, 61423, 99167, 05869, 19315, 14842, 57057, 94135, 19203, 75Q65, K0662, U8539, 88044, 01843, 45152, 24956, 83843, A00AM, 3AF83, 33968, D9182, 73734, 02032, 06132, 33604, 82577, 19397, 27914, 80045, 99193, K2523",HD,3.49,0.001,0,0.001,0,No
5310,008228525,"WASHER,SPLIT","PMS25086-001-01, 10511673, 9177101, SS409, 345-0003-001, 3304586-1, 70009-102, 70009-116, 638547-910, 8446918, 5310008228525, 6639547-910, 639547-910, SM-C-728923, 85-34-101-20, PL-30116-01 ITEM 32, 88-20052, FD-W0130-001, 5189381-001, 0098-LL-TJ2-2549, FV 2198230 ITEM 11, 9357791-2","U4447, 18876, 56161, D9182, 32388, 99251, F6101, FC1R7, 95403, 36024, A00AM, 12436, C7301, 80063, 94222, 82974, 30554, 33875, 53711, U0795, 1M7R2, 19200",HD,3.2,0.046,0.003,0.046,0.003,No
5310,013668134,"NUT,PLAIN,SQUARE","D07941-1032-3B, 88-21674, 88-21674-1, C7941-1032-3B","3F8S3, 30554, 78553",EA,0.23,0.001,0,0.001,0,No
5310,014314064,"WASHER,FLAT",114250-11600,"80LX1, 040W0, 0AK42",EA,1.56,0.01,0,0.01,0,No
5310,014314066,"NUT,PLAIN,HEXAGON",26696-100002,"040W0, 0AK42, 80LX1",EA,0.77,0.01,0,0.01,0,No
5310,014769206,"NUT,PLAIN,HEXAGON","HW309, HW03-309",0BXW5,EA,10.24,0.02,0.002,0.02,0.002,No
5310,015315950,"WASHER,FLAT",88-20033-6A,30554,EA,0.22,0.01,0,0.01,0,No
5310,015317609,"NUT,SELF-LOCKING,HE","95-8125-2, 95-8125","019L2, 30554",EA,0.18,0.003,0,0.003,0,No
5330,013268021,GASKET,114250-11460,"80LX1, K3891, 0GUY0, 0AK42",EA,5.87,0.004,0.001,0.004,0.001,No
5340,014304761,"HANDLE,MANUAL CONTR","114250-66050, 5340PL0807342, 2BE10YDN TABLE 7-6 REF 21","80LX1, D9182, 9009H, 15852, S4163",EA,14.01,0.085,0.004,0.085,0.004,No
5340,014769004,"STRAP,WEBBING","43LC6-12-SS-R, 88-20544-6","22175, 30554",EA,1.55,0.03,0.011,0.03,0.011,No
5360,013228631,"SPRING,HELICAL,EXTE","5360PL0807347, 114250-66200","0AK42, 80LX1, 0GUY0, 9009H, F2534",EA,3.08,0.029,0.001,0.029,0.001,No
5360,014313108,"SPRING,HELICAL,EXTE",114250-66550,"F2534, 0AK42, 80LX1",EA,15.5,0.055,0.004,0.055,0.004,No
5905,005392573,"RESISTOR,VARIABLE,N","339230-41, MIL-R-94/5-RV4S, RV4SAYSD502A, RV4SAYSD502A1, 88-22773-1, MIL-PRF-94/5, MILR94-5, 5905PL0659208","56232, 96906, 81349, 30554, 9009H",EA,8.52,0.07,0.001,0.07,0.001,No
5920,014769734,"FUSEHOLDER,EXTRACTO","342028PL, 342028, 905-023, 901-124, 98-19531","75915, 30554",EA,2.91,0.04,0.003,0.04,0.003,No
5925,014782040,"INTERRUPTER,GROUND","29410, 98-19541","60177, 30554",EA,138.89,0.48,0.035,0.48,0.035,No
5930,013682891,"SWITCH,TOGGLE","88-21078, 8906K4533","30554, 81640",EA,75.31,0.159,0.033,0.159,0.033,No
5930,013682893,"SWITCH,TOGGLE","8906K4519, 88-21076","81640, 30554",EA,39.1,0.1,0.003,0.1,0.003,No
5930,014779743,"SWITCH,THERMOSTATIC",98-19720,30554,EA,82.6,0.16,0.004,0.16,0.004,No
5935,014779883,"SOCKET,PLUG-IN ELEC","SH2B-05, 98-19671","0HPX7, 042U1, 30554",EA,5.78,0.12,0.003,0.12,0.003,No
5940,014252020,"TERMINAL,LUG","79-2734876-1, AA-8704-06, PN18-6LF-C, 88-20274, 88-20274-1","67032, 1UX99, 06383, 30554",EA,0.13,0.01,0,0.01,0,No
5975,008797234,"PLATE,WALL,ELECTRIC","225, 223F, 7550815, HBL5206WO, 5211, RP-5, SM-C-801057-2","77881, 19204, 74545, 64533, 80063",EA,44.82,0.312,0.012,0.312,0.012,No
5999,001048551,"CONTACT,ELECTRICAL","26-094F00M00R01, 74140131-003, 60528-1LP, 60620-1, 41-000142-001, 60528-1, 61118-1, 2426-02, 5666, 208-0220, 93942002, 12993495-2, 6105852","50983, 33322, 30331, 53178, 00779, 63123, 59661, 97384, 92878, 57583, 54817, 19333, 19200, 53711",EA,0.12,0.001,0,0.001,0,No
5999,004766327,"CONTACT,ELECTRICAL","1251-4999, 60527-1, 60527-1LP, 61117-1, 60619-1, PT124001, 84001064-063, 16776776-006, 16776776-008, 16776775-005, 2749-1004, 10047-988, 26-093F00M00R01, 93943002, 208-0219, 6105738","1LQK8, K0662, 00779, 28480, 7ZXR5, U6682, U0HE3, 0BYC3, 04614, 28009, 59661, U3755, 16281, 30331, 19333, 54817, 53711",EA,0.18,0.001,0,0.001,0,No
5999,008909450,"CONTACT,ELECTRICAL","15-500158, 74140131-001, 11155239, 985000P8, 106372-1, 60511-1, 259-900043-001, 4914829-02, A2426-01, 6163099-6, Z00.N7126026602, 93942001, 60618-1, 61116-1","51089, 53178, 18876, 94117, 91417, 04618, F0286, 20886, 90536, 57583, 59661, 53711, F0086, 00779, 19333",EA,0.13,0.001,0,0.001,0,No
5999,010962016,"CONTACT,ELECTRICAL","6163099-5, 259-900043-002, 154207081, 60617-1","53711, 20886, 31795, 00779",EA,0.18,0.006,0,0.006,0,No
6145,010296544,"WIRE,ELECTRICAL","BIT 4094, 6160, J1127-TYPE SGT-4AWG-BLK, SAE-J1127 TYPE SGT 4AWG-BLK, SAE-J1127, 264A, J1127","3S767, 58499, 16764, 0U583, 1LW55, 81343",FT,1.02,0.2,0.006,0.2,0.006,No
6150,014769315,"CABLE,ASSEMBLY,PO","98-19714-02, 98-19714",30554,EA,10.52,0.03,0.01,0.03,0.01,No
6150,014771173,WIRING HARNESS,98-19729,30554,EA,333.87,3,0.163,3,0.163,No
6150,014781124,"CABLE ASSEMBLY,POWE",98-19714-01,"93742, 30554",EA,54.09,0.075,0.008,0.075,0.008,No
6625,014770634,"INDICATOR,FAULT LOC","29390, 98-19527","60177, 30554",EA,394.89,0.639,0.045,0.639,0.045,No
6680,014769362,"TRANSMITTER,LIQUID","98-19520, LS4082","30554, 09527",EA,78.89,0.25,0.036,0.25,0.036,No
1005,005009523,"SPRING,HELICAL,COMP","05415230001447, 75F4013, 3662004932, 5009523, A10472, A20561, 10074241, 201020203, 1005-500-9523, 366-200-4932, 1005005009523, 5360PL0946959","B0897, F5322, 3S679, 19200, U4574, A486G, T6472, A00AM, 9009H",EA,0.86,0.001,0,0.001,0,No
1005,007312029,"SPRING,FLAT","1005007312029, 5360PL0947928, 201010035, A10432, 7312029, 75F6022","A00AM, 9009H, T6472, U4574, 19204, F5322",EA,6.2,0.011,0.004,0.011,0.004,No
5315,005009273,"PIN,GROOVED,HEADED","A10517, 366-200-4885, 5315005009273, 10074118, 5009273, 05415230001454, 3662004885, 5315PL0920483, 75F4011, 201020201","U4574, A00AM, A486G, 19200, B0897, 19204, 9009H, F5322, T6472",EA,1.01,0.275,0.006,0.275,0.006,No
5340,015237601,"BRACKET,MULTIPLE AN",7204108-8,1NZ85,EA,520.61,0.23,0.031,0.23,0.031,No
5995,015253986,"CORD ASSEMBLY,ELECT",7204116-1,1NZ85,EA,4732,2.44,0.196,2.44,0.196,No
1015,007227124,"PIN,FIRING","7227124, 1015007227124, 1015-722-7124","19206, A00AM",EA,12.94,0.055,0,0.055,0,No
1095,003172484,"LANYARD,FIRING","8407418, 1015003172484","19204, A00AM",EA,75.06,0.18,0.014,0.18,0.014,No
5305,001775546,SETSCREW,"FFS200, MS51964-118","96906, 81348, 80205",EA,4.44,0.02,0,0.02,0,No
5305,005157025,SETSCREW,"5157025, 5305-515-7025, 5305005157025","19204, A00AM",EA,22.92,0.05,0,0.05,0,No
5310,008802005,"NUT,PLAIN,SINGLE BA","15C-2-26, 37891H, 303104, NIR25RH, K169-100R, MS51983-4, MS51983-8, L5207, VARIABLE PRICING, SW34049-1, 3K169-100R, 585194, 279670, 5334, 90273, 831551, 8989, 83 155 H, 139079H, W-984-R, BB 1134, 37891R, 1020Z4742, 790HX, 5310000537805, 5310008802005, 1199M117, 11286, 070HN136-1, PX2029, A52427-R-1.125, 37891E, 102832, 37891RH, 37891, A4363","50262, 77237, 05444, 56697, 22337, 33323, 96906, 73782, 14153, 04627, 55207, 98255, 81205, D9182, 73972, A00AM, 81495, 27996, 30076, 98171, 89564, 58536, 09386, 12603, 78640, 89642",EA,4.23,0.218,0.002,0.218,0.002,No
5315,005008380,"KEY,MACHINE","5008380, 1015005008380","19206, A00AM",EA,8.39,0.02,0.002,0.02,0.002,No
5315,012029068,"PIN,SPRING",MS16562-113,"80205, 96906",EA,1.48,0.005,0.001,0.005,0.001,No
5340,002198023,"STRIKE,CATCH","7238982, 1015-219-8023","19206, A00AM",EA,369.75,2,0.042,2,0.042,No
5355,004371192,KNOB,"1015004371192, 8426984","SCY13, 19204, A00AM",EA,196.71,0.15,0.007,0.15,0.007,No
5360,005012135,"SPRING,HELICAL,COMP",5012135,19206,EA,6.49,0.03,0.014,0.03,0.014,No
5360,005012812,"SPRING,HELICAL,COMP","5012812, 1015-501-2812","19206, SCY13",EA,0.16,0.01,0.001,0.01,0.001,No
5360,005021092,"SPRING,HELICAL,COMP","5021092, 1015-502-1092","19206, SCY13",EA,2.53,0.1,0.009,0.1,0.009,No
5340,015960211,"BRACKET,MULTIPLE AN","SB3212N, SB541.0.LFRS-.2255-2","0FXA9, 4PX78",KT,283.94,9.72,1.765,9.72,1.765,No
5340,015960225,"ADAPTER,TIE DOWN",SB541.0.LFRS.2255-5,0FXA9,EA,121.22,0.55,0.03,0.55,0.03,No
5340,015960244,"STRAP,WEBBING",SB3403,0FXA9,EA,47.42,1.09,0.028,1.09,0.028,No
6150,014771177,WIRING HARNESS,98-19592,30554,EA,428.17,1.488,0.62,1.488,0.62,No
2910,000995467,"FILTER ELEMENT,FLUI","FF0401200, FF4012, 7984314, ACD60, 201-13117, 201-13116, 3348, 252427, 33348, 7961121, PF3121, PF847, 201-13118, C11941","33457, 70040, K0160, 050Q3, 98523, 79396, 24617, 64829, 12658, 97947, 73370",EA,3.43,0.5,0.028,0.5,0.028,No
2930,014447651,"TANK,RADIATOR,OVERF",88-20507,30554,EA,23.25,0.5,0.076,0.5,0.076,No
2930,014447652,"CAP,FILLER OPENING","88-20515, 3537048, RM-48-400-PV BLACK, RM-48-400-PV","30554, 03WP8, 4J181",EA,0.26,0.015,0.001,0.015,0.001,No
2940,009347989,"FILTER ELEMENT,INTA","58120, 239518, 0239518-4, H149534, 140P765, 140-765, AF-435KM, 140-0765, AFK480, 51561, SMP18-1050, P18-1050, P18-2050, P11-9776, P14-8969, P10-1275, D48198, 2276, L0177, AF435KM, AF0043500KM, 101275, 70206-N, 8-94320487-0, PA-1690-FN, 326483, 1305472, PMA-10-1275K, ARM10-1275, 058883, 057448, ARM-410K, DT1275, LAF1275, 42276, 032029, 26510192, 26510143, AF2019K, A42019, P-10-1275, P182050, 9015174-00, 0F/C25025850, CAK256","59500, S0226, 92392, 15667, 44940, 37099, 33547, 72530, 18265, Z5394, Z0X96, 10988, 050Q3, 66289, U1138, Z3U41, Z0718, 33457, QC827, 76700, J1165, 12658, K4733, 30076, 56367, 12695, 51541, 79396, 50284, 13446, 04627, 0HYJ6, 64829, Z0R31, 83299, F8761, 73370",EA,10.13,1.8,0.193,1.8,0.193,No
2990,013660735,"SWITCH,ENGINE TEMPE","88-22300, 127338, 88-21106","06555, 30554, A00AM",EA,9.42,0.06,0.001,0.06,0.001,No
2990,014321908,"MOUNT,COVER,EXHAUST",88-20319,30554,EA,3.13,0.08,0.003,0.08,0.003,No
4030,002360843,"HOOK,CHAIN,S","4030002360843, MS87006-11, MS87006","A00AM, 96906, SCY13",EA,0.34,0.01,0.001,0.01,0.001,No
4140,014320852,"GUARD,FAN IMPELLER",88-20149,30554,EA,19.12,0.807,0.139,0.807,0.139,No
4140,014506328,"GUARD,FAN IMPELLER",88-20148,30554,EA,22.28,1.3,0.255,1.3,0.255,No
4710,013822822,"TUBE ASSEMBLY,METAL",186-6160,44940,EA,247.19,0.43,0.133,0.43,0.133,No
4720,014803109,"HOSE,NONMETALLIC","88-22302, 88-22302-10","36024, 30554",EA,30.03,0.11,0.024,0.11,0.024,No
4730,001215937,"NIPPLE,PIPE","415464-2, MS51873-79, 533824PC808, 390035PC808, WWN351, ASTM-A733, 150-405GPC808, 150-405KPC808, A733XS-79CFG, 20-808","80020, 96906, 53711, 81348, 81346, 27235, 81349",EA,1.55,0.05,0.043,0.05,0.043,No
4730,008121333,"CAP,TUBE","69-539-2, 502-0318, SP2272FM, 69-539","92878, 44940, 93742, 70411, 30554",EA,2.56,0.088,0.003,0.088,0.003,No
4730,012386442,"ELBOW,PIPE TO TUBE","5355X4X4, 2023-4-4S, M2483S, J514 4-4 070302C, 14539, 109703A, MIL-F-18866, 3103-4-4, 4-4VTX-S, MIL-DTL-18866, M-2483-S, MS51508B4-4Z, MS51508A4-4Z","01276, K2171, 79470, 81343, 30076, 30780, 75Q65, 81349, U2621, 98441, 61208, 45152, 96906",EA,1.76,0.1,0.002,0.1,0.002,No
4730,013578706,"TEE,HOSE",186-6177,44940,EA,5.66,0.01,0.003,0.01,0.003,No
4730,013586994,"CLAMP,HOSE",186-6161,44940,EA,2.85,0.009,0.007,0.009,0.007,No
4730,013705426,"CLAMP,HOSE","2326, 88-22554, 88-22554-2","28520, 30554",EA,0.13,0.058,0.247,0.1,0.006,Yes
4730,013877158,"ADAPTER,STRAIGHT,PI",88-21117,30554,EA,1.55,0.035,0,0.035,0,No
5305,013598790,"SCREW,MACHINE",186-6186,44940,EA,2.22,0.01,0,0.01,0,No
5305,014773852,"SCREW,CAP,HEXAGON H",88-20260-2,30554,EA,0.09,0.004,0,0.004,0,No
5306,013380214,"BOLT,MACHINE",272-00047,97947,EA,1.88,0.008,0.001,0.008,0.001,No
5306,013567105,"BOLT,MACHINE",186-6203,44940,EA,2.88,0.06,0,0.06,0,No
5306,013567107,"BOLT,MACHINE",186-6104,44940,EA,13.19,0.26,0.019,0.26,0.019,No
5306,013590122,"BOLT,MACHINE",186-6105,44940,EA,10.79,0.14,0.001,0.14,0.001,No
5306,013677777,"BOLT,HOOK",88-20060,30554,EA,2.59,0.137,0.001,0.137,0.001,No
5310,000937322,NUT,"5111018005002802580, 2740-0003","7ZXR5, 78189, 28480, 1LQK8",EA,0.04,0.005,0,0.005,0,No
5310,010123595,"NUT,PLAIN,ASSEMBLED","69-561-6, 10101643-104, 2740-0003, 511-101800-50-4302-4102, 041A0000011000E, 511-101800-50","30554, 94580, 81205, 78187, 77250, 78189",EA,0.03,0.001,0,0.001,0,No
5310,010851019,"WASHER,FLAT","027-00082, 212735-1","97947, 51913",EA,1.4,0.001,0,0.001,0,No
5310,011036042,"WASHER,FLAT","82-1030-0025, MS51412-4, 5740700, 120392, HFLW025EG, 16KP938, 1DD598, 88-20033-20A, 88-20033, 9419892","04664, 96906, 34623, 7X677, 73342, 96195, 75Q65, 30554, 45152, 11862, 24617",HD,2.02,0.41,0.008,0.41,0.008,No
5310,011971473,"NUT,SLEEVE","MOL-347430, A3816, 347340/1315, WELL-NUT A3816, 0441C0156-26, A-3816, 88-21112, 88-22841","07707, 54497, 00613, 30554",EA,1.26,0.02,0.001,0.02,0.001,No
5310,012349416,"WASHER,FLAT","FF-W-92, 6640211 FIND 26, 12Z22-270, BFVR-700-21-21N, 5310PL0795999, MS51412-2, 88-20564, 88-20564-1, 2CR810","81348, 53711, D9182, 45152, 79154, 9009H, 96906, 30554, 75Q65",EA,0.01,0.001,0,0.001,0,No
5310,013567108,"NUT,PLAIN,HEXAGON",186-6209,44940,EA,4.55,0.01,0,0.01,0,No
5310,013658138,"WASHER,FLAT",88-21166,30554,EA,0.18,0.02,0,0.02,0,No
5310,013683048,"WASHER,LOCK",88-22331-2,30554,EA,4.39,0.02,0,0.02,0,No
5310,014061672,"NUT,SELF-LOCKING,HE","88-21930-4, MS21083N3, 21NTE102","30554, 08928",HD,8.99,0.34,0.003,0.34,0.003,No
5310,014666312,"NUT,PLAIN,HEXAGON","88-22790, 88-22790-1",30554,EA,0.04,0.009,0,0.009,0,No
5330,013626111,GASKET,186-6112,44940,EA,226.97,0.265,0.008,0.265,0.008,No
5340,013847863,"SEAT,HELICAL COMPRE",88-20518,30554,EA,2.14,0.1,0.015,0.1,0.015,No
5365,014314540,"SPACER,SLEEVE",88-22483,30554,EA,0.44,0.005,0.004,0.005,0.004,No
5365,014314603,"SPACER,RING",88-22482,30554,EA,1.2,0,0,0,0,No
5920,008929311,"FUSEHOLDER,EXTRACTO","265-1248-010, 919-0230-020, 265-1019-000, 100908-001, 7903480-261, 7901127-00, 4134600-44, 362-0518, BAP30, 73270-01, G395802-1, B100287-47, 4C4-4, KS5842L02, 321P154, 1161-0002, 851-5210112-001, HKP-BL, 1400-0084, FU10010, MIL-F-19207-16, 14001791-001, FHL11U, TS101P02, 301831-8, 185337-1, FHN26U, 3140157, HKP, 4036689-0701, 10145208, 15470-022, G38P13247, MIL-PRF-19207/16, A32049, FHL26G, FHN-26G, 262367, 5920PL0803632, MIL-F-19207-16C, 801770-00, HKPZEQ, FHN26G1, HKPHLAA, 875PF0025, HKMHR, HKPJE, 3413, HKPELQRWZH, FHN2661, HKPEH, HKPHJLRW, HKPZEQR, 343-1004P1, HKP-AEJQRW, HKPHBL, HKPEHJLQR, FHN26G, HKP-HJE, HKPHWR, HKPEHJLQRWZZ, HKPHJQLW, HKP-W, HKPELQRW, HKPQRV, HKPELQRWZ, 6301-1/2-JWZ (820), HKPHJLQRWZ, HKPEHJKQRWZZ, HKPEHJLQRAABB, HKPJRWAABBZZ, HKP0, 851-0802-001, 4226K40P027, 21C1596-39, 151-0802-001, 7210-6011, 19MS757, 1988224, 203000502, 4210E143, NA0236260, 203000201, 10PV00006-563, MA949, 377-160-161, 7PM-FH1, RE-36572 ITEM 11, 265-1086-000, RE-31360 ITEM 11, 352-0010-00, FD1, RE-54660 ITEM 11, 4134600-010, 4134600-10, 5035-5, 200136-000, 482100, 600368-01, 1075A, 179946, 342012, 342001, 230-45-004, 0179946, A2102, SM-B-189679, SMD571001-55, 16-039F00M00R00, 027577-0001, 460086, 265-1248-014, P320A1073, 515003, 8987953-1, 368-4856-7, 027601-0001, 027505-0000, HKP16-039F00M00R00, 972690, 418271-1, 418390-1, 4-FU03, 861664, 339100-01, 8851719, S138-5601, 005236, 236260, 801770, 7441731P001, C93-436-5, S138-5634, 44-681, FHN26-G1, 308-990071-694, 752849, 752849-000, 8176719, 1884827 ITEM 11, K844027SUB10PT2, 62A86B426-1, HKP-CC, 000-8007-407, 634709, 116783","13499, 80009, 54933, 90536, 54418, 71503, 37338, 92878, 06KW9, 72181, 98437, 44940, 17794, 29436, 10133, 28480, 80249, 81349, 17479, 0F6M5, 37695, 21340, 06845, A486G, 01220, 94033, 9009H, 32345, 71400, A0199, 02387, 50423, 3B150, 75102, 97424, 07482, 84613, 15455, 1LQK8, 53711, 34631, 99872, 49956, A3333, 00426, 00749, 21806, 04034, 95104, 94117, 75915, 05869, 81413, 04901, 09017, 30874, 91637, 07342, 01205, 81535, 96906, 80063, 91417, 30331, 65597, 82577, 94580, 95105, 00798, 02594, 02734, 11530, 96214, 73274, 38537, 56232, 97525, 19203, 48294, 82199, 03538, F0114, 64393, 09150, 07421, 27192, 96073, K7542, 90073, 03956, 18876, 49671, 10001, 79792, 94756, 57655, 36346, 64959",EA,23.75,0.035,0.002,0.035,0.002,No
5930,013685160,"SWITCH,ROTARY","CHR10-C57400, CHR10-C57400EF, C11-C57400E, 01-20002, 88-21160","10983, 30554",EA,166.34,0.304,0.012,0.304,0.012,No
5940,007386272,"COVER,BATTERY TERMI","10942521, 10099844, 5940007386272","A9271, T0720, 19207, A486G, A00AM, 0FW39, 79343, 93568",PG,7.94,0.526,0.022,0.526,0.022,No
5975,001338696,"STRAP,TIE DOWN,ELEC","5975PL0810733, MIL-S-23190,26I, MIL-S-23190, SST8HC, 10134709, VG95387-100, 1740016, 1740-016, 8413131, 1694-883, 435-0002-100, LE127-0011-0006, AS23190, AS33671-6-9, SS-594, MS3367-6-2, MS3367-6-9, 696-40968-3, 696-40780, SAE-AS23190, AS33671, T120L-9K2, 5L.3822.001.53, PLT8LH-C, PLT8LH-L, SST8H, 238-0674, 5975001338696","9009H, 81349, F9756, A486G, D9477, D8009, 95105, 43999, 81343, 06383, 96906, 56501, 0U583, 53421, D1901, A6022, C0259, 52151, A00AM",HD,17.14,2.3,0.172,2.3,0.172,No
5999,010922655,"CONTACT,ELECTRICAL","35-000252-001, CJ0065-010, 21060-02, 88-20476, 02-09-2101, 204-1740, B6054762, 204-1746, J45-0017-004","63123, 22915, 31157, 30554, 1UX99, 05083, 09922, 14304",EA,0.03,0.001,0,0.001,0,No
6145,012829578,"WIRE,ELECTRICAL","CS2L, J1127, TYPE SGR 2 AWG","78174, 0U583, 81343",FT,4.42,0.4,0.002,0.4,0.002,No
6160,014222218,"COVER,BATTERY",88-20522,30554,EA,32.73,0.198,0.049,0.198,0.049,No
6160,014314546,"TRAY,BATTERY",88-20516,30554,PG,53.18,1.298,0.406,1.298,0.406,No
6160,014764365,"RETAINER,BATTERY",88-20055,30554,EA,16.6,0.62,0.006,0.62,0.006,No
6620,013681531,"GAGE,PRESSURE,DIAL","88-21104, 945330, 940109, 101574","30554, 06555, 16476",EA,22.22,0.388,0.024,0.388,0.024,No
6625,010386826,VOLTMETER,"302-0763, 55R-S10584, 55R, 55R-S12524, 6625010386826, 6625000386826, 36.1884, 72-5008, 363-020, 631-18047","44940, 55026, A00AM, 30554, 11707, 04YE2, 33005, 77221",EA,244.7,0.719,0.047,0.719,0.047,No
6625,010957044,"METER,ELECTRICAL FR","302-0759, 25RS10657, 36.1920, 72-5016, 369-053","30554, 44940, 55026, 11707, 33005",EA,293.87,0.82,0.105,0.82,0.105,No
6625,013660193,"METER,SPECIAL SCALE","71461, 88-21103, 940108, 945331","30554, 653W4, 06555",EA,35.72,0.26,0.023,0.26,0.023,No
6685,013696549,"INDICATOR,TEMPERATU","88-21105, 945329, 940107, 71635","09527, 30554, 3B8L1, 06555, 96139, 653W4",EA,58.06,0.35,0.019,0.35,0.019,No
9390,014701205,NONMETALLIC CHANNEL,"88-20187, TL62B7X1/16, 62-1/16-B-7","30554, 1E045, 57137",FT,0.56,0.04,0.001,0.04,0.001,No
7021,016791834,"COMPUTER,DIGITAL","CHS00005830-1-0E, 904366-3","67032, 54418",EA,17911,14,0.789,14,0.789,No
5305,010698235,"SCREW,CAP,HEXAGON H","26476-060252, 69352, 50025900, 50092100","80LX1, 5RQL2, 92878, 61080, 16004",EA,1.15,0.01,0,0.01,0,No
5310,013888806,"WASHER,FLAT",160120-76940,"0AK42, 80LX1",EA,1.23,0.01,0,0.01,0,No
3110,001389993,"CONE AND ROLLERS,TA","1318084, L33737, JM822049, JM-822049, GX1313, 9-049-106719, H505987, 70927350, 170379, 0927350-9, 564122C91, D-101175, 101175, 3243764, JD 9069, 3-12471-23","77237, F0704, 10988, 78500, 60038, 3D6E9, Z3C29, 72328, 30076, 12361, 34712, 97271, 0AHU0, 04627, 23926, Z1DF2, 45152, 75Q65, 75160, 63117",EA,52.58,3.68,0.037,3.68,0.037,No
3110,004838221,"CONE,TAPERED ROLLER","569G2, 569GX2, 780","45152, 75Q65, 60038",EA,96.59,6.97,0.065,6.97,0.065,No
4720,015137120,"HOSE ASSEMBLY,NONME",3362760,"45152, 75Q65",EA,55.59,2.3,0.765,2.3,0.765,No
4720,015137130,"HOSE ASSEMBLY,NONME",3362743,"75Q65, 45152",EA,48.88,2.15,0.113,2.15,0.113,No
4720,015137168,"HOSE ASSEMBLY,NONME",3362745,"45152, 75Q65",EA,57.38,2.235,0.222,2.235,0.222,No
4730,012815887,"ADAPTER,STRAIGHT,TU","FF1852T-1008S, 4315-10-8, 10-08 F5LS, 1775920, 12601412, 848TTO-10-8, 10-08-FSL","01276, 79470, 30780, 45152, 75Q65, 19207, 13174, 98441",EA,2.9,0.35,0.003,0.35,0.003,No
4730,014792000,PLUG,3294634,"45152, 75Q65",EA,6.81,0.14,0.006,0.14,0.006,No
4820,012316654,"VALVE,CHECK","8505-024, 8310-009, 8310-009 ITEM 11, 725177A, 725094A, 2CX402, 8KK352","91561, 8T716, 45152, 75Q65",EA,555.23,0.644,0.062,0.644,0.062,No
5305,015246038,"SCREW,MACHINE",2200920,"75Q65, 0BVU1, 45152",EA,0.04,0.003,0,0.003,0,No
5305,015769469,"SCREW,CAP,SOCKET HE",3818030,"75Q65, 0Y3H3, 45152",EA,0.89,0.009,0.001,0.009,0.001,No
5306,015341685,"BOLT,MACHINE",3334542,"75Q65, 45152",PG,7.81,0.03,0.001,0.03,0.001,No
5325,014792012,"RING,RETAINING","3244470, WH368","75Q65, 51814, 45152",EA,0.77,0.003,0,0.003,0,No
5330,012680914,"PACKING,PREFORMED","9851, 2CD531","75Q65, 45152, 58864, KC7A1, 0EJ14",EA,2.47,0.05,0.008,0.05,0.008,No
5331,013570846,O-RING,"2GL753, 9612","45152, 0EJ14",EA,1.23,0.01,0.001,0.01,0.001,No
5331,015150690,O-RING,"2GL687, DP9680, 9637, Y00023234","45152, 75Q65, F9980, 0EJ14, FAFH7",EA,1.63,0.018,0.002,0.018,0.002,No
5340,015149561,"BRACKET,MOUNTING",3350054,"45152, 75Q65",EA,14.91,0.785,0.007,0.785,0.007,No
5340,015273468,"BRACKET,ANGLE",3402043,"75Q65, 45152",EA,117.84,0.15,0.004,0.15,0.004,No
5365,012242304,RING,"9852, 2CD532","076M6, 58864, 45152, 0EJ14, 75Q65, 0FW39",EA,5.13,0.028,0.003,0.028,0.003,No
5365,015072122,STRAP TIE DOWN,3404567,"75Q65, 45152",EA,40.06,1.4,0.022,1.4,0.022,No
5640,011671137,WEATHER STRIP,"MR172X, 26927AX","5F485, 75Q65, 45152",LG,27.58,0.02,0.028,0.02,0.028,No
5935,015034847,"CONNECTOR,PLUG,ELEC","DT044P, DT04-4P, 5217 4624-004, 3988252, 10318020, 3376238, 2HB212, 0735882","F5448, 11139, AC90N, 75Q65, A486G, 45152, S3002",EA,1.39,0.03,0.006,0.03,0.006,No
5935,015738076,"CONNECTOR,RECEPTACL","DTM04-3P, A08094, 729323, 3525099","11139, F8357, 75Q65, F5526, 45152",EA,1.89,0.1,0.002,0.1,0.002,No
